001,t_files,001.mp3,nanu cyux niqan na lingay pqwasn
002,t_files,002.mp3,cingay ay! naiqan hya!
003,t_files,003.mp3,smoya saku musa maniq nniqan hngan
004,t_files,004.mp3,masok hmapuy gbyan la, wah maniq la!
005,t_files,005.mp3,mwani nyux kilux, haziy qaniq ay!
006,t_files,006.mp3,hbuyaw balay niqun gbyan
007,t_files,007.mp3,blaq balay ninqun ramat qani
008,t_files,008.mp3,iyat su qaniq cikay nanu sbalay ga? aw ay! buqoh qu niqun mu
009,t_files,009.mp3,nway saku nbuw qutux kziy ocya ma?
010,t_files,010.mp3,iyat su qaniq cikay nanu?
011,t_files,011.mp3,tnngi saku la, mhuway su balay
012,t_files,012.mp3,ini saku qaniq nniqan miya qani
013,t_files,013.mp3,hbuyaw ga, nniqan gbyan soni?
014,t_files,014.mp3,aw ay! hbuyaw balay.
015,t_files,015.mp3,mtngi ku balay, iyat toyay maniq la!
016,t_files,016.mp3,nbuw su boq kibahu, ini ga, sayra?
017,t_files,017.mp3,smoya ku balay maniq owacyen
018,t_files,018.mp3,nyux ku mras cikay pya, syon simu maniq pi?
019,t_files,019.mp3,kilux iyan! Sawuy a ru qaniy lozi.
020,t_files,020.mp3,naga cikay obeh masoq kbalay niqan gbyan la!
021,t_files,021.mp3,maniq su ninzin ga, musa blaq roziq su
022,t_files,022.mp3,laxi qaniq iyan pya thbun, zik na maniq mami.
023,t_files,023.mp3,maniq mami ga, laxi agan qway tmucing pyatu.
024,t_files,024.mp3,laqi laxi wayay maniq, masoq maniq kwara qsahuy sara.
025,t_files,025.mp3,maniq su ramat bnuya ga, tblaq hi su.
026,t_files,026.mp3,ktay, kilux ay!
027,t_files,027.mp3,NULL
028,t_files,028.mp3,qaniq su mami ngta ga?
029,t_files,029.mp3,baziy su pya sgas pi?
030,t_files,030.mp3,ima qmzyap kaxe? talagay blaq sokan!
031,t_files,031.mp3,knalay ku nanak pomihwa qani
032,t_files,032.mp3,NULL
033,t_files,033.mp3,maki qutux mtasiq na qububu
034,t_files,034.mp3,hzyaq kayan la, plukus ta cingay.
035,t_files,035.mp3,cipoq lukus la, yopun rtung uzi la
036,t_files,036.mp3,NULL
037,t_files,037.mp3,'zingi lukus su
038,t_files,038.mp3,blaq tmumu gasin kucyu
039,t_files,039.mp3,sbun ta kakayzik zik nz pkucyu
040,t_files,040.mp3,qwalax la, hay hazi plukuc lukus kapa ki gomukucyu
041,t_files,041.mp3,cipo iyan pkcyun ga mqhut cikay
042,t_files,042.mp3,cingay iyan pila biran lukusoba qani
043,t_files,043.mp3,cyux ssyuk mlukus ru mysaw tngtaq la
044,t_files,044.mp3,qmisan ga mlukus ta lukus sahuy ki bukin
045,t_files,045.mp3,hrhun balay kusun lukus qani
046,t_files,046.mp3,plukus ta kusan pinqwasan kira
047,t_files,047.mp3,plukus ta kusan na mqbaq slokah hi
048,t_files,048.mp3,baqun ta mlukus m'zyuy musa qwasan biru sincisan
049,t_files,049.mp3,sgalu balay ktan sswe mlikuy mlukus kyopunnyucyay
050,t_files,050.mp3,maki qutux kucyu galiq ki kucyu lbitkyuhin
051,t_files,051.mp3,yaya mu ga, smoya smi kawakucyu
052,t_files,052.mp3,baq shya kruma lukus, laxi squni smi.
053,t_files,053.mp3,cyux qzyan qsya qalux qu lukus, swa'un ta la pi?
054,t_files,054.mp3,wan mhotaw qutux ngatoq lukus su.
055,t_files,055.mp3,pragan ku mahoq lukus ru mugiy lukus yaya mu krryax.
056,t_files,056.mp3,bali si ga giqas lukus pkusun, ini uraw ru lequn ta mkuw blaq la.
057,t_files,057.mp3,nyux sliqan rangi ringan lukus mu la.
058,t_files,058.mp3,cingay balay lukus qsahu maku.
059,t_files,059.mp3,hata mtama ska na ngasan!
060,t_files,060.mp3,qaniq ta hpuyan gbyan beh nniqan
061,t_files,061.mp3,yaya cyux phapuy qnaniq beh hpuyan
062,t_files,062.mp3,sswe knerin ga, cyux m'bi beh ‘byan nya.
063,t_files,063.mp3,ima cyux mima beh pman, helaw hazi ay!
064,t_files,064.mp3,turuy na sinsi ga, cyux syun beh skwan turuy.
065,t_files,065.mp3,sasan soni ga, mtakuy saku kahun yatux taka
066,t_files,066.mp3,biru maku ga, cyux maku syun qsahuy skwan
067,t_files,067.mp3,NULL
068,t_files,068.mp3,cyux saku squzi ska pslyan ptasn mu.
069,t_files,069.mp3,nyux myan mzuy tenno beh qhu tenno.
070,t_files,070.mp3,cyux mlawa beh razyo sinsin
071,t_files,071.mp3,pkayan hray qu yaba ki yyaba laqi
072,t_files,072.mp3,baq saku smzyuy sabu biru mu.
073,t_files,073.mp3,baq saku magan nanaq pyatu ki qway.
074,t_files,074.mp3,kya squliq tmucing blihun san mita ima?
075,t_files,075.mp3,pragiy saku mgih blihun
076,t_files,076.mp3,alax kucyu ru si sripa.
077,t_files,077.mp3,laxi nkux, baq saku smpung pcingan mwah ngasan.
078,t_files,078.mp3,qaya mtzyaw cyux babaw lalan.
079,t_files,079.mp3,usa mima qba, pqaniq ta nniqniun qlyan.
080,t_files,080.mp3,uraw iyan cyaws' la, leqiy smzyut cikay.
081,t_files,081.mp3,laxi zyungi muyut pilaw rengki.
082,t_files,082.mp3,baq su mwah cikay pankons' ga?
083,t_files,083.mp3,stwahiq cikay ayng pilaw, ngungu saku psbway su na.
084,t_files,084.mp3,NULL
085,t_files,085.mp3,nyux hngzyang pcinang pqwasan la.
086,t_files,086.mp3,skurut saku hminas m'abi la.
087,t_files,087.mp3,ini saku kmi m'abi
088,t_files,088.mp3,mosoq miru brwan lga, ana ta mita tensi.
089,t_files,089.mp3,usa mita biru, lama smsun pspung nrwan.
090,t_files,090.mp3,cyux hmbin htgan qsya.
091,t_files,091.mp3,cyux sutan qu sakaw qwahan qba la.
092,t_files,092.mp3,NULL
093,t_files,093.mp3,obeh suqun uba qwahan qba la.
094,t_files,094.mp3,zik shriq su ga, blaq muyt htgan qsya.
095,t_files,095.mp3,wan su qsyaun ppah la ga.
096,t_files,096.mp3,nyux tehok pcingan smapoh la.
097,t_files,097.mp3,blaq smsun rban inlaxan, aki ta baqun musa muling
098,t_files,098.mp3,baq saku smom tubung
099,t_files,099.mp3,qwahiy kwara tubung qani.
100,t_files,100.mp3,qszyat qwasan, cyux maki qutux spiyang biran qaya.
101,t_files,101.mp3,lingay qwasan sami ga, cingay balay nniqan.
102,t_files,102.mp3,cyux su maki inu? nyux saku maki taypey
103,t_files,103.mp3,qani ga, magan tpanga na ngasan.
104,t_files,104.mp3,nisiy mwah pqwasan qani hiya, ini nya qnbaq iyan sqani.
105,t_files,105.mp3,nyux sami squn maki qutux hkngyan biran.
106,t_files,106.mp3,aring sqa ru tkura ‘zin lga, ‘lun su ngasan.
107,t_files,107.mp3,qani ga ptman mu, iyat su rwa.
108,t_files,108.mp3,aci ga, gluw mu beh qwasan, maki tonari mu.
109,t_files,109.mp3,hkangi ta syaw tuqi ga, musa mblaq.
110,t_files,110.mp3,hkangi ta tuqi hogan ga, mluw ta hongu hknyan.
111,t_files,111.mp3,hminas ta tuqi turuy ga, mita ta pilaw mleng tuqi.
112,t_files,112.mp3,hminas ta tuqiy turuy ga, lequn ta mita llaw ki ‘zin, ungat turuy hminas ta,
113,t_files,113.mp3,mqbubu ta mtama otobay
114,t_files,114.mp3,anzeng ga, tuqi spiyang na osa ta ngasan.
115,t_files,115.mp3,gaga mzyup turuy ga, qsuw bziq masoq lga mkaraw.
116,t_files,116.mp3,sbiq squliq ptman ta sahuy kisya
117,t_files,117.mp3,mluw saku kisya musa taypey
118,t_files,118.mp3,hiya ga mluw cyeyun musa conho
119,t_files,119.mp3,gleng magan kbhun qara hkngyan ga, maki ngan turuy la.
120,t_files,120.mp3,maziy saku sazing kippu kisya
121,t_files,121.mp3,nyux ziton biran kippu sqani
122,t_files,122.mp3,qmuyut ta turuy ga, mskut ta gasin hwinuk
123,t_files,123.mp3,suruw qutux qara tuqi ga, tkura ta ‘law la. 124
124,t_files,124.mp3,NULL
125,t_files,125.mp3,mluw ta takusi ga, syun ta tunux banggo nya
126,t_files,126.mp3,mluw ta yuruy lgan ga, smsun ta gegay.
127,t_files,127.mp3,kyali saku cikay muci nanu musa tuqi consan qasa.
128,t_files,128.mp3,helaw balay kging tunux nya.
129,t_files,129.mp3,iyat baqun mqinah tuqi wahan squliq.
130,t_files,130.mp3,mkaraw ru mbziq tka ga hkangi ta syaw.
131,t_files,131.mp3,mgluw ta hkangi tuqi ga, ini ta pruruw.
132,t_files,132.mp3,tama ha!
133,t_files,133.mp3,masoq mpuw la, squni biru qwasan.
134,t_files,134.mp3,smoya su m'zuy mari pi?
135,t_files,135.mp3,sku qu qaya pzian su ha.
136,t_files,136.mp3,nanu ryax soni, soni ga ryax hngawan.
137,t_files,137.mp3,baqun su mluw balay na nrwan ga. tlamay suku cikay.
138,t_files,138.mp3,mnanu qu kayan na tanux, qwalax la!
139,t_files,139.mp3,laxi agan qatap mzuy.
140,t_files,140.mp3,baqun su psgluw matas pi 1
141,t_files,141.mp3,laxi hmut mulin syup.
142,t_files,142.mp3,cyux su kyapun matu la, qeri nbuw qsya.
143,t_files,143.mp3,tqilis mumu tari su la, hwakay su musa ngasan slokah hi.
144,t_files,144.mp3,NULL
145,t_files,145.mp3,thwaziy qmlu sa blihun.
146,t_files,146.mp3,swali saku! nway qiri!
147,t_files,147.mp3,blaq ktan qsliq su ay!
148,t_files,148.mp3,sinsi! musa saku stanux cikay ma?
149,t_files,149.mp3,nanu cyux qsahuy hako enpic su?
150,t_files,150.mp3,nanu musa saku spraw isu?
151,t_files,151.mp3,mqas saku balay mqbaq isu! kun uzi!
152,t_files,152.mp3,agan brwan ki enpic su.
153,t_files,153.mp3,mshzyu ming su enpic.
154,t_files,154.mp3,mslaq iyan niru su, somi ru bruy lozi.
155,t_files,155.mp3,pragay su smpung kinwagiq su.
156,t_files,156.mp3,cyux maki inu mwani sinsi.
157,t_files,157.mp3,pragay su smpung kinwagiq su.
158,t_files,158.mp3,khangi cikay inlungan.
159,t_files,159.mp3,smyang iyan, ini usa tunux mita biru.
160,t_files,160.mp3,usa qmuyut htgan qsya.
161,t_files,161.mp3,pragay su smpung kinwagiq su.
162,t_files,162.mp3,pragay su smpung kinwagiq su.
163,t_files,163.mp3,swali cikay! nyux saku mcuqi la.
164,t_files,164.mp3,nanu cyux su syun skwan biru su?
165,t_files,165.mp3,nway qiri! tbahi kbalay lozi.
166,t_files,166.mp3,nanu qaya cyux su hkngyun?
167,t_files,167.mp3,hmswa? mxan ktu mu.
168,t_files,168.mp3,maki qsuyan ki sswe knerin ki mlikuy su?
169,t_files,169.mp3,lokah! lokah!
170,t_files,170.mp3,misuw ga, masoq mspung la.
171,t_files,171.mp3,blaq balay pcwagan su.
172,t_files,172.mp3,nnanu qu pzi'un ta
173,t_files,173.mp3,tehok isu la!
174,t_files,174.mp3,ktay tuqi na sbu maku mari.
175,t_files,175.mp3,smoya saku musa mita ngayan na qsinuw.
176,t_files,176.mp3,mitunux balay ktan inktan qani.
177,t_files,177.mp3,wah msqun ta mqwas ha!
178,t_files,178.mp3,blaq balay pongan qwas qani.
179,t_files,179.mp3,blaq balay pongun nqwas su.
180,t_files,180.mp3,sliq maku balay minqwasan ga, mhilaw qbaqan.
181,t_files,181.mp3,minqwasan ga, tninun mu.
182,t_files,182.mp3,baq su mlngiq musa twahiq.
183,t_files,183.mp3,gluw sami magan cyugan spngan
184,t_files,184.mp3,smoya ta msobeh hlahuy ga, blaq balay na zyaw.
185,t_files,185.mp3,wan sami sheriqun mspung soni la.
186,t_files,186.mp3,qenu qutux balaq na un'ro.
187,t_files,187.mp3,cyux pzyaw qwasan su la!
188,t_files,188.mp3,pzuy ta ckay mspung qara ga?
189,t_files,189.mp3,hngawan mqwas biru ga, smoya sami mkzyap hkangi
190,t_files,190.mp3,mhananu spngan nha?
191,t_files,191.mp3,swa blaq balay pzi'an.
192,t_files,192.mp3,isu pzuy la!
193,t_files,193.mp3,blaq bal'ay mssuyut nya takan rangi qwasan qasa.
194,t_files,194.mp3,kwara qlaqi ga, smoyan mzuy ru mung pqzwan.
195,t_files,195.mp3,ini su soya mzuy hi ga, musa kthuy.
196,t_files,196.mp3,blaq qu hngzyang nya, nanu yasa ga, sliq na balay mqwas.
197,t_files,197.mp3,baqun maku sliq su karaw hlahuy
198,t_files,198.mp3,mnglun saku musa mita ega'.
199,t_files,199.mp3,knwan t'aring pkita ngayan.
200,t_files,200.mp3,beh inu qu baqun ta mzuy kyopan mari.
